DATE,STORE CODE,STORE NAME,LOCATION,CITY,Total
14/07/2026,98,TURTLE,City Centre,SILIGURI,0.0
14/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,49094.0
14/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
14/07/2026,104,TURTLE,West Point,GANGTOK,11633.0
14/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,29291.0
14/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,7522.0
14/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,350322.0
14/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,25498.0
14/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,47493.0
14/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,69089.0
14/07/2026,111,Manyavar & Mohey,Orion Mall,BENGALURU,65140.0
14/07/2026,112,Manyavar & Mohey,Jayanagar,BENGALURU,128448.0
14/07/2026,113,MANYAVAR,Cmh Road,BENGALURU,15622.0
14/07/2026,114,MANYAVAR,Dvg Road,BENGALURU,13194.0
14/07/2026,10005,MANYAVAR,Sevok Road,SILIGURI,0.0
15/07/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,
15/07/2026,6,SUCCESS,Cosmos Mall,SILIGURI,1110.0
15/07/2026,9,COBB,Cosmos Mall,SILIGURI,20193.0
15/07/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,110807.0
15/07/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,7194.0
15/07/2026,22,MADAME,Cosmos Mall,SILIGURI,1439.0
15/07/2026,23,MADAME,City Centre,SILIGURI,4418.0
15/07/2026,25,BINGE,Cosmos Mall,SILIGURI,0.0
15/07/2026,35,CASUALS,Hill Cart Road,SILIGURI,4949.0
15/07/2026,37,COLORPLUS,City Centre,SILIGURI,13811.0
15/07/2026,40,COLORPLUS,Mani Square,KOLKATA,17199.0
15/07/2026,41,COLORPLUS,Salt Lake,KOLKATA,134420.0
15/07/2026,42,SABHYATA,City Centre,SILIGURI,8524.0
15/07/2026,45,FREEDOM FASHION,City Centre,SILIGURI,10283.0
15/07/2026,47,TURTLE,Cosmos Mall,SILIGURI,6637.0
15/07/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,38421.0
15/07/2026,56,MANYAVAR,City Centre,SILIGURI,12622.0
15/07/2026,58,Manyavar & Mohey,Sevok Road,SILIGURI,26943.0
15/07/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,0.0
15/07/2026,61,MANYAVAR,Mani Square,KOLKATA,36264.0
15/07/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,4377.0
15/07/2026,64,SABHYATA,Junction Mall,DURGAPUR,12300.0
15/07/2026,68,TURTLE,Gariahat,KOLKATA,10105.0
15/07/2026,69,TURTLE,"City Centre,Ght",GUWAHATI,16661.0
15/07/2026,74,BINGE,Crossroad,ROURKELA,5500.0
15/07/2026,81,NUMERO UNO,City Centre,SILIGURI,14454.0
15/07/2026,82,MADAME,M.G. Marg,GANGTOK,28457.0
15/07/2026,83,MINIKLUB,City Centre,SILIGURI,15090.0
15/07/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,
15/07/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,18090.0
15/07/2026,89,MANYAVAR,"City Centre,Ght",GUWAHATI,11795.0
15/07/2026,90,MANYAVAR,Rajarhat Cc2,KOLKATA,154438.0
15/07/2026,91,Manyavar & Mohey,Agartala,AGARTALA,71431.0
15/07/2026,92,Manyavar & Mohey,Malda,MALDA,44417.0
15/07/2026,93,SABHYATA,"City Centre,Ght",GUWAHATI,39403.0
15/07/2026,95,AURELIA,City Centre,SILIGURI,22130.0
15/07/2026,96,TURTLE,Mani Square,KOLKATA,31607.0
15/07/2026,97,Manyavar & Mohey,Jorhat,JORHAT,31589.0
15/07/2026,98,TURTLE,City Centre,SILIGURI,5098.0
15/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,145592.0
15/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
15/07/2026,104,TURTLE,West Point,GANGTOK,2648.0
15/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,37414.0
15/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,36622.0
15/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,359769.0
15/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,105162.0
15/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,20645.0
15/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,146658.0
15/07/2026,111,Manyavar & Mohey,Orion Mall,BENGALURU,102228.0
15/07/2026,112,Manyavar & Mohey,Jayanagar,BENGALURU,123979.0
15/07/2026,113,MANYAVAR,Cmh Road,BENGALURU,2624.0
15/07/2026,114,MANYAVAR,Dvg Road,BENGALURU,12172.0
15/07/2026,10005,MANYAVAR,Sevok Road,SILIGURI,38093.0
16/07/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,
16/07/2026,6,SUCCESS,Cosmos Mall,SILIGURI,13453.0
16/07/2026,9,COBB,Cosmos Mall,SILIGURI,6566.0
16/07/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,46261.0
16/07/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,13020.0
16/07/2026,22,MADAME,Cosmos Mall,SILIGURI,13122.0
16/07/2026,23,MADAME,City Centre,SILIGURI,18216.0
16/07/2026,25,BINGE,Cosmos Mall,SILIGURI,650.0
16/07/2026,35,CASUALS,Hill Cart Road,SILIGURI,9437.0
16/07/2026,37,COLORPLUS,City Centre,SILIGURI,20371.0
16/07/2026,40,COLORPLUS,Mani Square,KOLKATA,24211.0
16/07/2026,41,COLORPLUS,Salt Lake,KOLKATA,133316.0
16/07/2026,42,SABHYATA,City Centre,SILIGURI,20770.0
16/07/2026,45,FREEDOM FASHION,City Centre,SILIGURI,10746.0
16/07/2026,47,TURTLE,Cosmos Mall,SILIGURI,3858.0
16/07/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,5248.0
16/07/2026,56,MANYAVAR,City Centre,SILIGURI,2624.0
16/07/2026,58,Manyavar & Mohey,Sevok Road,SILIGURI,29621.0
16/07/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,0.0
16/07/2026,61,MANYAVAR,Mani Square,KOLKATA,30840.0
16/07/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,8624.0
16/07/2026,64,SABHYATA,Junction Mall,DURGAPUR,31305.0
16/07/2026,68,TURTLE,Gariahat,KOLKATA,20239.0
16/07/2026,69,TURTLE,"City Centre,Ght",GUWAHATI,15982.0
16/07/2026,74,BINGE,Crossroad,ROURKELA,0.0
16/07/2026,81,NUMERO UNO,City Centre,SILIGURI,1259.0
16/07/2026,82,MADAME,M.G. Marg,GANGTOK,26473.0
16/07/2026,83,MINIKLUB,City Centre,SILIGURI,12740.0
16/07/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,
16/07/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,11848.0
16/07/2026,89,MANYAVAR,"City Centre,Ght",GUWAHATI,58184.0
16/07/2026,90,MANYAVAR,Rajarhat Cc2,KOLKATA,57307.0
16/07/2026,91,Manyavar & Mohey,Agartala,AGARTALA,143179.0
16/07/2026,92,Manyavar & Mohey,Malda,MALDA,106633.0
16/07/2026,93,SABHYATA,"City Centre,Ght",GUWAHATI,8784.0
16/07/2026,95,AURELIA,City Centre,SILIGURI,8236.0
16/07/2026,96,TURTLE,Mani Square,KOLKATA,29192.0
16/07/2026,97,Manyavar & Mohey,Jorhat,JORHAT,12297.0
16/07/2026,98,TURTLE,City Centre,SILIGURI,0.0
16/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,78660.0
16/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
16/07/2026,104,TURTLE,West Point,GANGTOK,21014.0
16/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,18495.0
16/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,14846.0
16/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,476516.0
16/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,66662.0
16/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,17296.0
16/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,55997.0
16/07/2026,111,Manyavar & Mohey,Orion Mall,BENGALURU,138940.0
16/07/2026,112,Manyavar & Mohey,Jayanagar,BENGALURU,205331.0
16/07/2026,113,MANYAVAR,Cmh Road,BENGALURU,29122.0
16/07/2026,114,MANYAVAR,Dvg Road,BENGALURU,25562.0
16/07/2026,10005,MANYAVAR,Sevok Road,SILIGURI,16744.0
17/07/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,0.0
17/07/2026,6,SUCCESS,Cosmos Mall,SILIGURI,0.0
17/07/2026,9,COBB,Cosmos Mall,SILIGURI,9515.0
17/07/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,87455.0
17/07/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,11192.0
17/07/2026,22,MADAME,Cosmos Mall,SILIGURI,2997.0
17/07/2026,23,MADAME,City Centre,SILIGURI,16957.0
17/07/2026,25,BINGE,Cosmos Mall,SILIGURI,0.0
17/07/2026,35,CASUALS,Hill Cart Road,SILIGURI,12545.0
17/07/2026,37,COLORPLUS,City Centre,SILIGURI,10222.0
17/07/2026,40,COLORPLUS,Mani Square,KOLKATA,13997.0
17/07/2026,41,COLORPLUS,Salt Lake,KOLKATA,71667.0
17/07/2026,42,SABHYATA,City Centre,SILIGURI,46010.0
17/07/2026,45,FREEDOM FASHION,City Centre,SILIGURI,13109.0
17/07/2026,47,TURTLE,Cosmos Mall,SILIGURI,9745.0
17/07/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,0.0
17/07/2026,56,MANYAVAR,City Centre,SILIGURI,4123.0
17/07/2026,58,Manyavar & Mohey,Sevok Road,SILIGURI,27622.0
17/07/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,65452.0
17/07/2026,61,MANYAVAR,Mani Square,KOLKATA,29867.0
17/07/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,16685.0
17/07/2026,64,SABHYATA,Junction Mall,DURGAPUR,3339.0
17/07/2026,68,TURTLE,Gariahat,KOLKATA,22087.0
17/07/2026,69,TURTLE,"City Centre,Ght",GUWAHATI,26380.0
17/07/2026,74,BINGE,Crossroad,ROURKELA,500.0
17/07/2026,81,NUMERO UNO,City Centre,SILIGURI,2778.0
17/07/2026,82,MADAME,M.G. Marg,GANGTOK,44182.0
17/07/2026,83,MINIKLUB,City Centre,SILIGURI,24131.0
17/07/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,0.0
17/07/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,18669.0
17/07/2026,89,MANYAVAR,"City Centre,Ght",GUWAHATI,0.0
17/07/2026,90,MANYAVAR,Rajarhat Cc2,KOLKATA,62785.0
17/07/2026,91,Manyavar & Mohey,Agartala,AGARTALA,74351.0
17/07/2026,92,Manyavar & Mohey,Malda,MALDA,31545.0
17/07/2026,93,SABHYATA,"City Centre,Ght",GUWAHATI,32678.0
17/07/2026,95,AURELIA,City Centre,SILIGURI,17537.0
17/07/2026,96,TURTLE,Mani Square,KOLKATA,9399.0
17/07/2026,97,Manyavar & Mohey,Jorhat,JORHAT,55089.0
17/07/2026,98,TURTLE,City Centre,SILIGURI,1799.0
17/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,45783.0
17/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,33741.0
17/07/2026,104,TURTLE,West Point,GANGTOK,23438.0
17/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,74458.0
17/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,4523.0
17/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,315572.0
17/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,34839.0
17/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,17896.0
17/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,91510.0
17/07/2026,111,Manyavar & Mohey,Orion Mall,BENGALURU,128977.0
17/07/2026,112,Manyavar & Mohey,Jayanagar,BENGALURU,164399.0
17/07/2026,113,MANYAVAR,Cmh Road,BENGALURU,10122.0
17/07/2026,114,MANYAVAR,Dvg Road,BENGALURU,43111.0
17/07/2026,10005,MANYAVAR,Sevok Road,SILIGURI,10246.0
18/07/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,
18/07/2026,6,SUCCESS,Cosmos Mall,SILIGURI,2979.0
18/07/2026,9,COBB,Cosmos Mall,SILIGURI,18612.0
18/07/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,128197.0
18/07/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,3914.0
18/07/2026,22,MADAME,Cosmos Mall,SILIGURI,4447.0
18/07/2026,23,MADAME,City Centre,SILIGURI,25981.0
18/07/2026,25,BINGE,Cosmos Mall,SILIGURI,8300.0
18/07/2026,35,CASUALS,Hill Cart Road,SILIGURI,13943.0
18/07/2026,37,COLORPLUS,City Centre,SILIGURI,12964.0
18/07/2026,40,COLORPLUS,Mani Square,KOLKATA,128190.0
18/07/2026,41,COLORPLUS,Salt Lake,KOLKATA,156531.0
18/07/2026,42,SABHYATA,City Centre,SILIGURI,22818.0
18/07/2026,45,FREEDOM FASHION,City Centre,SILIGURI,18822.0
18/07/2026,47,TURTLE,Cosmos Mall,SILIGURI,6097.0
18/07/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,17267.0
18/07/2026,56,MANYAVAR,City Centre,SILIGURI,12146.0
18/07/2026,58,Manyavar & Mohey,Sevok Road,SILIGURI,64139.0
18/07/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,55083.0
18/07/2026,61,MANYAVAR,Mani Square,KOLKATA,9270.0
18/07/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,27443.0
18/07/2026,64,SABHYATA,Junction Mall,DURGAPUR,15857.0
18/07/2026,68,TURTLE,Gariahat,KOLKATA,10595.0
18/07/2026,69,TURTLE,"City Centre,Ght",GUWAHATI,21139.0
18/07/2026,74,BINGE,Crossroad,ROURKELA,3300.0
18/07/2026,81,NUMERO UNO,City Centre,SILIGURI,17573.0
18/07/2026,82,MADAME,M.G. Marg,GANGTOK,24401.0
18/07/2026,83,MINIKLUB,City Centre,SILIGURI,29938.0
18/07/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,
18/07/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,23594.0
18/07/2026,89,MANYAVAR,"City Centre,Ght",GUWAHATI,49736.0
18/07/2026,90,MANYAVAR,Rajarhat Cc2,KOLKATA,62732.0
18/07/2026,91,Manyavar & Mohey,Agartala,AGARTALA,116453.0
18/07/2026,92,Manyavar & Mohey,Malda,MALDA,32167.0
18/07/2026,93,SABHYATA,"City Centre,Ght",GUWAHATI,85073.0
18/07/2026,95,AURELIA,City Centre,SILIGURI,8906.0
18/07/2026,96,TURTLE,Mani Square,KOLKATA,38380.0
18/07/2026,97,Manyavar & Mohey,Jorhat,JORHAT,74803.0
18/07/2026,98,TURTLE,City Centre,SILIGURI,9995.0
18/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,108751.0
18/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,
18/07/2026,104,TURTLE,West Point,GANGTOK,25537.0
18/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,21492.0
18/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,49938.0
18/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,992932.0
18/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,294084.0
18/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,62716.0
18/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,183150.0
18/07/2026,111,Manyavar & Mohey,Orion Mall,BENGALURU,96269.0
18/07/2026,112,Manyavar & Mohey,Jayanagar,BENGALURU,301422.0
18/07/2026,113,MANYAVAR,Cmh Road,BENGALURU,19267.0
18/07/2026,114,MANYAVAR,Dvg Road,BENGALURU,22368.0
18/07/2026,10005,MANYAVAR,Sevok Road,SILIGURI,2198.0
19/07/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,
19/07/2026,6,SUCCESS,Cosmos Mall,SILIGURI,0.0
19/07/2026,9,COBB,Cosmos Mall,SILIGURI,35995.0
19/07/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,309473.0
19/07/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,25268.0
19/07/2026,22,MADAME,Cosmos Mall,SILIGURI,13291.0
19/07/2026,23,MADAME,City Centre,SILIGURI,41343.0
19/07/2026,25,BINGE,Cosmos Mall,SILIGURI,4200.0
19/07/2026,35,CASUALS,Hill Cart Road,SILIGURI,10804.0
19/07/2026,37,COLORPLUS,City Centre,SILIGURI,5248.0
19/07/2026,40,COLORPLUS,Mani Square,KOLKATA,168485.0
19/07/2026,41,COLORPLUS,Salt Lake,KOLKATA,181282.0
19/07/2026,42,SABHYATA,City Centre,SILIGURI,35503.0
19/07/2026,45,FREEDOM FASHION,City Centre,SILIGURI,33009.0
19/07/2026,47,TURTLE,Cosmos Mall,SILIGURI,23738.0
19/07/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,54352.0
19/07/2026,56,MANYAVAR,City Centre,SILIGURI,22691.0
19/07/2026,58,Manyavar & Mohey,Sevok Road,SILIGURI,74713.0
19/07/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,90723.0
19/07/2026,61,MANYAVAR,Mani Square,KOLKATA,25120.0
19/07/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,51766.0
19/07/2026,64,SABHYATA,Junction Mall,DURGAPUR,50424.0
19/07/2026,68,TURTLE,Gariahat,KOLKATA,11595.0
19/07/2026,69,TURTLE,"City Centre,Ght",GUWAHATI,25066.0
19/07/2026,74,BINGE,Crossroad,ROURKELA,4250.0
19/07/2026,81,NUMERO UNO,City Centre,SILIGURI,16462.0
19/07/2026,82,MADAME,M.G. Marg,GANGTOK,16627.0
19/07/2026,83,MINIKLUB,City Centre,SILIGURI,16961.0
19/07/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,
19/07/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,24689.0
19/07/2026,89,MANYAVAR,"City Centre,Ght",GUWAHATI,27038.0
19/07/2026,90,MANYAVAR,Rajarhat Cc2,KOLKATA,103124.0
19/07/2026,91,Manyavar & Mohey,Agartala,AGARTALA,92655.0
19/07/2026,92,Manyavar & Mohey,Malda,MALDA,15170.0
19/07/2026,93,SABHYATA,"City Centre,Ght",GUWAHATI,38566.0
19/07/2026,95,AURELIA,City Centre,SILIGURI,18241.0
19/07/2026,96,TURTLE,Mani Square,KOLKATA,23189.0
19/07/2026,97,Manyavar & Mohey,Jorhat,JORHAT,53005.0
19/07/2026,98,TURTLE,City Centre,SILIGURI,6897.0
19/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,85378.0
19/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,1599.0
19/07/2026,104,TURTLE,West Point,GANGTOK,32432.0
19/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,31494.0
19/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,2624.0
19/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,1041369.0
19/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,254187.0
19/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,83334.0
19/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,178774.0
19/07/2026,111,Manyavar & Mohey,Orion Mall,BENGALURU,209506.0
19/07/2026,112,Manyavar & Mohey,Jayanagar,BENGALURU,799500.0
19/07/2026,113,MANYAVAR,Cmh Road,BENGALURU,36464.0
19/07/2026,114,MANYAVAR,Dvg Road,BENGALURU,36939.0
19/07/2026,10005,MANYAVAR,Sevok Road,SILIGURI,27967.0
20/07/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,
20/07/2026,6,SUCCESS,Cosmos Mall,SILIGURI,1946.0
20/07/2026,9,COBB,Cosmos Mall,SILIGURI,1619.0
20/07/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,111383.0
20/07/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,7841.0
20/07/2026,22,MADAME,Cosmos Mall,SILIGURI,0.0
20/07/2026,23,MADAME,City Centre,SILIGURI,12142.0
20/07/2026,25,BINGE,Cosmos Mall,SILIGURI,0.0
20/07/2026,35,CASUALS,Hill Cart Road,SILIGURI,3497.0
20/07/2026,37,COLORPLUS,City Centre,SILIGURI,1057.0
20/07/2026,40,COLORPLUS,Mani Square,KOLKATA,40035.0
20/07/2026,41,COLORPLUS,Salt Lake,KOLKATA,68566.0
20/07/2026,42,SABHYATA,City Centre,SILIGURI,23727.0
20/07/2026,45,FREEDOM FASHION,City Centre,SILIGURI,14819.0
20/07/2026,47,TURTLE,Cosmos Mall,SILIGURI,0.0
20/07/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,29254.0
20/07/2026,56,MANYAVAR,City Centre,SILIGURI,2624.0
20/07/2026,58,Manyavar & Mohey,Sevok Road,SILIGURI,2999.0
20/07/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,79305.0
20/07/2026,61,MANYAVAR,Mani Square,KOLKATA,50111.0
20/07/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,9163.0
20/07/2026,64,SABHYATA,Junction Mall,DURGAPUR,11791.0
20/07/2026,68,TURTLE,Gariahat,KOLKATA,12993.0
20/07/2026,69,TURTLE,"City Centre,Ght",GUWAHATI,21143.0
20/07/2026,74,BINGE,Crossroad,ROURKELA,1500.0
20/07/2026,81,NUMERO UNO,City Centre,SILIGURI,4098.0
20/07/2026,82,MADAME,M.G. Marg,GANGTOK,28711.0
20/07/2026,83,MINIKLUB,City Centre,SILIGURI,18021.0
20/07/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,
20/07/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,16595.0
20/07/2026,89,MANYAVAR,"City Centre,Ght",GUWAHATI,43341.0
20/07/2026,90,MANYAVAR,Rajarhat Cc2,KOLKATA,20592.0
20/07/2026,91,Manyavar & Mohey,Agartala,AGARTALA,33765.0
20/07/2026,92,Manyavar & Mohey,Malda,MALDA,13620.0
20/07/2026,93,SABHYATA,"City Centre,Ght",GUWAHATI,41737.0
20/07/2026,95,AURELIA,City Centre,SILIGURI,0.0
20/07/2026,96,TURTLE,Mani Square,KOLKATA,20191.0
20/07/2026,97,Manyavar & Mohey,Jorhat,JORHAT,85752.0
20/07/2026,98,TURTLE,City Centre,SILIGURI,2299.0
20/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,63810.0
20/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,5248.0
20/07/2026,104,TURTLE,West Point,GANGTOK,11495.0
20/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,18319.0
20/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,16044.0
20/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,665017.0
20/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,69615.0
20/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,136680.0
20/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,58746.0
20/07/2026,111,Manyavar & Mohey,Orion Mall,BENGALURU,64733.0
20/07/2026,112,Manyavar & Mohey,Jayanagar,BENGALURU,265404.0
20/07/2026,113,MANYAVAR,Cmh Road,BENGALURU,60107.0
20/07/2026,114,MANYAVAR,Dvg Road,BENGALURU,70408.0
20/07/2026,10005,MANYAVAR,Sevok Road,SILIGURI,52389.0
21/07/2026,2,PLANET FASHION,Vega Circle Mall,SILIGURI,
21/07/2026,6,SUCCESS,Cosmos Mall,SILIGURI,0.0
21/07/2026,9,COBB,Cosmos Mall,SILIGURI,8047.0
21/07/2026,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,120197.0
21/07/2026,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,17678.0
21/07/2026,22,MADAME,Cosmos Mall,SILIGURI,4397.0
21/07/2026,23,MADAME,City Centre,SILIGURI,4308.0
21/07/2026,25,BINGE,Cosmos Mall,SILIGURI,4250.0
21/07/2026,35,CASUALS,Hill Cart Road,SILIGURI,8016.0
21/07/2026,37,COLORPLUS,City Centre,SILIGURI,34864.0
21/07/2026,40,COLORPLUS,Mani Square,KOLKATA,39967.0
21/07/2026,41,COLORPLUS,Salt Lake,KOLKATA,130853.0
21/07/2026,42,SABHYATA,City Centre,SILIGURI,22659.0
21/07/2026,45,FREEDOM FASHION,City Centre,SILIGURI,22687.0
21/07/2026,47,TURTLE,Cosmos Mall,SILIGURI,4498.0
21/07/2026,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,37788.0
21/07/2026,56,MANYAVAR,City Centre,SILIGURI,3549.0
21/07/2026,58,Manyavar & Mohey,Sevok Road,SILIGURI,49492.0
21/07/2026,59,MANYAVAR,Roodraksh Mall,GUWAHATI,8151.0
21/07/2026,61,MANYAVAR,Mani Square,KOLKATA,26567.0
21/07/2026,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,10520.0
21/07/2026,64,SABHYATA,Junction Mall,DURGAPUR,13190.0
21/07/2026,68,TURTLE,Gariahat,KOLKATA,10695.0
21/07/2026,69,TURTLE,"City Centre,Ght",GUWAHATI,19490.0
21/07/2026,74,BINGE,Crossroad,ROURKELA,0.0
21/07/2026,81,NUMERO UNO,City Centre,SILIGURI,0.0
21/07/2026,82,MADAME,M.G. Marg,GANGTOK,0.0
21/07/2026,83,MINIKLUB,City Centre,SILIGURI,22822.0
21/07/2026,84,MINIKLUB,Cosmos Mall,SILIGURI,
21/07/2026,88,VANHEUSEN,Cosmos Mall,SILIGURI,3838.0
21/07/2026,89,MANYAVAR,"City Centre,Ght",GUWAHATI,27711.0
21/07/2026,90,MANYAVAR,Rajarhat Cc2,KOLKATA,31920.0
21/07/2026,91,Manyavar & Mohey,Agartala,AGARTALA,87862.0
21/07/2026,92,Manyavar & Mohey,Malda,MALDA,2624.0
21/07/2026,93,SABHYATA,"City Centre,Ght",GUWAHATI,27129.0
21/07/2026,95,AURELIA,City Centre,SILIGURI,12793.0
21/07/2026,96,TURTLE,Mani Square,KOLKATA,17690.0
21/07/2026,97,Manyavar & Mohey,Jorhat,JORHAT,94568.0
21/07/2026,98,TURTLE,City Centre,SILIGURI,0.0
21/07/2026,101,Manyavar & Mohey,Fairfiled ,KOLKATA,83237.0
21/07/2026,102,MANYAVAR,Vega Circle Mall,SILIGURI,0.0
21/07/2026,104,TURTLE,West Point,GANGTOK,14272.0
21/07/2026,105,Manyavar & Mohey,Silchar,SILCHAR,101659.0
21/07/2026,106,Manyavar & Mohey,Dibrugarh,DIBRUGARH,2624.0
21/07/2026,107,Manyavar & Mohey,Grand Kamraj Road,BENGALURU,487814.0
21/07/2026,108,Manyavar & Mohey,Commercial Street,BENGALURU,81213.0
21/07/2026,109,MANYAVAR,Kamraj Road,BENGALURU,74258.0
21/07/2026,110,Manyavar & Mohey,M.G. Road,BENGALURU,19768.0
